order_id,customer_id,customer_name,customer_email,order_date,product_id,product_name,product_category,quantity,unit_price,discount_percentage,shipping_cost,total_amount,payment_method,order_status,shipping_address,city,country,postal_code,is_priority_order
ORD001487,CUST9276,Matthew Wilson,scott23@yahoo.com,2026-03-16 22:50:00,PROD393,According Phone,Electronics,2,1031.83,0.21,19.82,1650.11,Net Banking,Delivered,"0602 Michael Isle, Rebeccaborough, TN 11021",West Julia,Germany,59497,True
ORD001488,CUST9766,Xavier Payne,sara75@yahoo.com,2025-05-23 08:16:00,PROD470,Respond Bag,Electronics,6,527.0,0.13,41.29,2792.23,Net Banking,Processing,"79058 Spencer Plaza Apt. 739, East Kari, WA 53729",North Kathleenside,Canada,21948,True
ORD001489,CUST6251,Jenny Guerrero,ifarley@gmail.com,2025-08-19 22:50:00,PROD346,Station Bag,Sports,9,218.77,0.19,32.55,1627.38,Credit Card,Returned,"6467 Green Point Suite 625, New Josestad, WA 89695",Lake Michelleport,USA,32982,False
ORD001490,CUST7972,Samantha Berry,taylor09@henson.com,2026-05-07 16:32:00,PROD700,Near Phone,Sports,5,1748.9,0.22,40.2,6860.91,Debit Card,Cancelled,"43825 Thomas Gateway Apt. 865, New Kathrynville, OK 69850",Port Michaelhaven,Australia,27391,True
ORD001491,CUST3253,Patricia Macias,alexishamilton@gmail.com,2025-06-06 10:30:00,PROD359,Visit Watch,Fashion,10,1407.64,0.25,5.23,10562.53,Credit Card,Delivered,"38840 Joan Route, Marshallfurt, FL 91734",New Michelleville,India,96767,False
ORD001492,CUST8365,Adam Burns,wjohnson@carter-pruitt.com,2025-12-30 08:11:00,PROD266,Happen Phone,Fashion,5,268.74,0.06,27.84,1290.92,Debit Card,Processing,"USNV Johnson, FPO AA 77977",West Johnmouth,Canada,57384,True
ORD001493,CUST4442,Juan Torres,julie56@coleman-edwards.info,2025-03-19 03:41:00,PROD276,Probably Phone,Groceries,9,1002.44,0.12,40.85,7980.17,Wallet,Cancelled,"63273 Sylvia Forks Suite 039, New Elizabethton, MT 53650",Feliciaville,India,35308,True
ORD001494,CUST1266,David Lee,oholmes@gmail.com,2025-03-27 04:07:00,PROD164,Participant Bag,Sports,1,1633.35,0.0,11.5,1644.85,Net Banking,Pending,"8160 Patrick Road Apt. 917, East Erinburgh, IA 56568",South John,UK,87216,False
ORD001495,CUST8878,David Williams,foxjose@jones-cooper.info,2025-07-14 03:02:00,PROD832,Senior Watch,Electronics,1,1018.31,0.19,33.57,858.4,Credit Card,Cancelled,"826 Cameron Streets Suite 762, South Jamiemouth, NJ 98819",Lake Maurice,Canada,16366,True
ORD001496,CUST4854,Victor Huynh,shannon31@hotmail.com,2026-02-23 09:12:00,PROD666,Billion Book,Home,6,770.51,0.03,3.09,4487.46,Cash on Delivery,Returned,"266 Thomas Stream Apt. 088, Jeffreyborough, DE 39588",Thomasville,USA,53532,True
ORD001497,CUST3265,Jeffrey Stone,penny89@potter.com,2025-10-29 16:48:00,PROD299,Father Book,Home,1,1573.41,0.08,39.15,1486.69,Net Banking,Cancelled,"288 Ryan Mountain Apt. 460, Robinsonchester, ID 10749",Anneland,Canada,68170,False
ORD001498,CUST8488,Jerry Anderson,abigailforbes@morgan-santos.com,2026-03-03 21:50:00,PROD955,Stand Chair,Books,2,74.56,0.06,38.65,178.82,Debit Card,Pending,"PSC 8349, Box 1164, APO AA 54557",Beverlyfort,India,26399,False
ORD001499,CUST1754,Valerie Peters,nataliefrost@banks-barron.com,2026-02-23 08:21:00,PROD546,Prove Watch,Beauty,10,761.48,0.25,16.57,5727.67,Net Banking,Returned,"155 Donna Ferry, Haleyside, AZ 23426",East Raymondland,UK,53990,False
ORD001500,CUST4683,David Gordon,dmalone@smith-dixon.com,2025-02-17 02:00:00,PROD388,Piece Laptop,Groceries,7,1832.7,0.09,4.33,11678.63,Net Banking,Pending,"Unit 7264 Box 8810, DPO AA 91574",East Brianachester,Canada,63516,False
ORD001501,CUST1246,Carrie Dixon,olynch@wong.com,2025-02-21 12:39:00,PROD476,Year Chair,Sports,10,541.38,0.19,2.1,4387.28,Debit Card,Cancelled,"227 Joshua Ports, Johnmouth, WI 55779",East Stacey,UK,23351,False
ORD001502,CUST7639,Christopher Turner,heathchristopher@yahoo.com,2025-10-08 06:18:00,PROD263,Successful Watch,Sports,9,285.95,0.16,28.37,2190.15,Net Banking,Cancelled,"06780 Erin Harbors, Henryland, VT 10653",New Paige,India,00615,True
ORD001503,CUST8951,Jeffrey Braun,benitezjames@anderson-dunn.com,2025-10-04 13:35:00,PROD900,Most Phone,Electronics,9,1042.48,0.19,5.92,7605.6,UPI,Cancelled,"78861 Mcintosh Unions, Port Shannon, AK 92709",Mccannborough,India,80614,False
ORD001504,CUST1382,Melissa Davidson,lgrant@simmons.com,2026-02-16 18:27:00,PROD809,Bad Phone,Fashion,3,729.23,0.25,28.47,1669.24,Debit Card,Delivered,"366 Emma Mountains Suite 618, Michaelmouth, NV 63633",Smallstad,India,74275,True
ORD001505,CUST4060,Leon Oconnell,rjones@barr.net,2025-03-09 13:56:00,PROD489,Under Laptop,Home,6,911.83,0.29,26.1,3910.5,Credit Card,Cancelled,"96042 Adams Avenue, West Marissa, NM 84443",East Davidfort,Canada,68269,True
ORD001506,CUST6150,Gary Moyer,ublake@estes.biz,2026-01-25 18:23:00,PROD220,Detail Watch,Books,3,1881.79,0.24,18.06,4308.54,Net Banking,Cancelled,"38043 Scott Road Apt. 698, New Jessicamouth, DE 02490",Frankville,Germany,81073,True
ORD001507,CUST9877,Julia Hooper,colleenclark@gmail.com,2025-12-10 23:08:00,PROD789,Easy Chair,Groceries,8,597.11,0.18,39.2,-3956.24,Cash on Delivery,Pending,"27594 Michael Canyon Apt. 657, Michaelfort, NC 50049",Lake Eddie,Canada,09838,True
ORD001508,CUST3308,Melissa Estrada,phillip55@clark-love.com,2025-05-24 02:38:00,PROD717,Business Watch,Home,10,808.61,0.04,13.31,7775.97,Wallet,Processing,"06616 Donna Fields Apt. 766, Port Heatherport, UT 49590",Burkeshire,Canada,12481,True
ORD001509,CUST6678,Elaine Hall,vmurphy@yahoo.com,2025-08-19 01:51:00,PROD797,Everyone Book,Home,5,1443.41,0.11,45.81,6468.98,Net Banking,Pending,"8342 Smith Fields, Port Alicia, SC 41172",Chapmanfurt,India,95650,False
ORD001510,CUST9141,Michael Wyatt,htodd@johnson.com,2025-08-11 16:08:00,PROD950,Kind Laptop,Beauty,1,1690.62,0.04,42.23,1665.23,Wallet,Shipped,"Unit 4874 Box 5126, DPO AE 74393",Port Shannon,India,07909,True
ORD001511,CUST8526,Brooke Newton,burkegwendolyn@lewis-ayers.com,2025-02-02 20:25:00,PROD275,Become Shoes,Groceries,4,1851.05,0.27,20.5,5425.57,Debit Card,Pending,"557 Samantha Mountains Apt. 566, Andersonbury, MS 84470",South Michael,Germany,69560,False
ORD001512,CUST1082,Jessica Jones,hannabrian@gmail.com,2025-04-01 16:10:00,PROD159,Eat Laptop,Books,9,1224.0,0.27,44.27,8085.95,Wallet,Shipped,"6795 Julia Stravenue Apt. 496, Robinsonland, MT 62321",Markmouth,Australia,76866,True
ORD001513,CUST9884,Dr. Amanda Jacobs,elizabeth28@hotmail.com,2025-03-24 22:16:00,PROD913,Probably Chair,Home,8,484.54,0.04,20.98,3742.25,Credit Card,Delivered,"3882 Pittman Mission Suite 941, Lake Paul, KY 72053",Randallshire,UK,51730,True
ORD001514,CUST3916,Alejandra Miranda,annettemiller@yahoo.com,2025-01-31 11:35:00,PROD964,Can Watch,Groceries,1,187.48,0.17,48.74,204.35,Credit Card,Cancelled,"9094 Gloria Turnpike, Jorgeview, NH 07486",Taylorport,Australia,36243,True
ORD001515,CUST1872,Chris Castro,guzmanjohnny@martin.info,2025-06-11 05:27:00,PROD940,Friend Phone,Fashion,2,1496.33,0.01,18.14,2980.87,Debit Card,Delivered,"Unit 9391 Box 4603, DPO AA 72084",New Shelia,India,04562,True
ORD001516,CUST5201,Jason Herring,castrodeborah@simpson.info,2025-08-25 02:51:00,PROD817,Help Chair,Beauty,7,1189.33,0.2,0.23,6660.48,Credit Card,Delivered,"939 Tracie Lock, Monroefort, WI 40409",Olsenland,Canada,63310,False
ORD001517,CUST8673,Andrea Powell,vsimon@hotmail.com,2025-10-15 22:20:00,PROD523,Its Phone,Sports,5,457.87,0.19,39.87,1894.24,Wallet,Cancelled,"86381 Alex Flat, Lake Lauren, ME 90264",Turnerview,USA,53244,False
ORD001518,CUST2443,Robert Hill,ujohnson@gmail.com,2025-06-26 04:38:00,PROD739,Indeed Chair,Beauty,5,561.66,0.14,5.78,2420.92,Wallet,Returned,"9541 Daniel Mountain, Jacksonside, AZ 10496",Port Amanda,USA,33207,False
ORD001519,CUST1581,Tabitha Martin,clarkebridget@kelly.com,2025-04-14 09:51:00,PROD364,Agree Book,Electronics,9,169.87,0.27,36.27,1152.32,Debit Card,Pending,"8696 Benjamin Common Apt. 331, Deanport, KY 16600",Danamouth,Germany,67875,False
ORD001520,CUST6897,Melissa Thomas,fcherry@hotmail.com,2025-04-24 21:11:00,PROD548,Talk Book,Sports,2,939.2,0.09,48.54,1757.88,Debit Card,Returned,"933 John Isle Suite 942, North Andreaview, MD 59188",Mccartyland,Germany,54786,True
ORD001521,CUST8033,Michelle Duffy,simonjuan@gmail.com,2025-08-04 16:03:00,PROD558,Different Shoes,Sports,7,1724.78,0.29,21.77,8593.93,Wallet,Returned,"73265 Jason Roads Suite 554, Adkinsberg, TN 08569",Port Katherine,USA,37259,False
ORD001522,CUST4733,Jennifer Leonard,kevin01@hotmail.com,2026-04-02 09:59:00,PROD491,Yet Chair,Beauty,9,1009.24,0.16,48.38,7678.23,UPI,Shipped,"891 Frazier Views, Tinamouth, SC 34861",West Crystal,UK,56832,True
ORD001523,CUST1821,William Barnett,crawfordveronica@gmail.com,2025-10-04 01:21:00,PROD502,Thing Book,Books,6,110.88,0.24,46.35,551.96,Wallet,Returned,"751 Joanne Glens Apt. 749, New Mollymouth, MN 92094",Lake Jorge,Germany,99881,False
ORD001524,CUST1557,Timothy Mack,christian06@hotmail.com,2025-02-10 11:25:00,PROD653,Agency Book,Groceries,3,415.95,0.05,41.23,1226.69,UPI,Cancelled,"19597 Danielle Drives Suite 303, West Amandafurt, IN 78611",Josephberg,India,72203,True
ORD001525,CUST2633,Frank Chambers,kimberlysimon@rodriguez.com,2025-09-10 20:44:00,PROD185,Marriage Laptop,Books,5,1462.59,0.2,30.0,5880.36,Wallet,Processing,"53900 Katherine Roads, East Julie, MS 19137",West Erinstad,UK,93150,True
ORD001526,CUST7374,Timothy Haney,catherine56@quinn-ramos.com,2025-11-04 21:01:00,PROD155,They Bag,Beauty,3,660.43,0.09,47.12,1850.09,Debit Card,Returned,"Unit 3939 Box 9431, DPO AE 76306",Christopherside,USA,66637,True
ORD001527,CUST2362,Pamela Payne,sheltonariel@white-booth.net,2025-07-27 22:39:00,PROD798,Eight Shoes,Electronics,6,1839.16,0.09,46.0,10087.81,Credit Card,Shipped,"18986 Welch Radial, Richardtown, NV 99287",Matthewchester,Australia,21127,True
ORD001528,CUST1173,Meghan Bennett,huangrhonda@yahoo.com,2025-04-04 14:57:00,PROD261,Bit Chair,Books,6,1570.94,0.27,17.87,6898.59,Cash on Delivery,Pending,"USCGC Kelly, FPO AA 43520",Port Bethanyton,India,87602,True
ORD001529,CUST5253,John Mercado,kinglaura@pruitt.com,2025-06-13 03:21:00,PROD550,Partner Bag,Sports,4,1726.33,0.28,45.33,5017.16,UPI,Shipped,"8477 Christina Canyon Apt. 444, Lake Timville, NJ 11079",North Carloston,India,99760,False
ORD001530,CUST8597,James Browning,omontgomery@reilly-barry.com,2025-05-25 01:53:00,PROD709,Pull Phone,Electronics,8,204.29,0.13,9.56,1431.42,UPI,Processing,"6471 Tracy Ports Apt. 527, Robertberg, VT 03769",North Stephanie,Australia,98950,False
ORD001531,CUST5716,Matthew Jones,reidalicia@gmail.com,2025-11-26 00:58:00,PROD793,Believe Phone,Fashion,4,1334.52,0.25,2.41,4005.97,UPI,Delivered,"74166 Clark Camp, Johnsonport, OH 87459",North Raymond,Australia,18889,True
ORD001532,CUST4514,Samuel Turner,thomas06@gmail.com,2025-04-15 22:57:00,PROD538,Street Laptop,Sports,10,241.44,0.08,6.3,2227.55,Wallet,Pending,"3778 Charles Crossing Apt. 007, Port Cathy, TN 34214",Oliverside,Australia,94872,False
ORD001533,CUST6518,Brian Davis,katrina47@kane.com,2025-02-02 02:34:00,PROD730,Look Phone,Fashion,5,1255.59,0.27,47.77,4630.67,Wallet,Returned,"033 Fuller Ways Suite 947, Port Teresashire, RI 94365",Lake Makayla,Germany,63819,False
ORD001534,CUST2157,Kimberly Castaneda,jeffwilliams@gmail.com,2026-01-25 07:58:00,PROD134,Fight Laptop,Books,6,1373.62,0.1,2.29,7419.84,Net Banking,Delivered,"43049 Anthony Mountain, North Andrewfurt, NH 46312",Josestad,Canada,27019,True
ORD001535,CUST2207,Patty Hamilton,fryjason@gmail.com,2025-11-26 00:25:00,PROD659,Growth Watch,Beauty,10,859.8,0.27,41.21,6317.75,Net Banking,Pending,"30358 Christopher Unions Apt. 633, New Katieton, WA 34348",New Pamelahaven,UK,94018,False
ORD001536,CUST4568,Michael Rodriguez,turnerjacqueline@gmail.com,2025-01-23 22:57:00,PROD778,As Shoes,Sports,4,1992.25,0.15,34.72,6808.37,UPI,Processing,"772 Cory Mills Apt. 681, New Alyssaville, TN 59991",Mcculloughbury,Germany,48663,False
ORD001537,CUST6475,Gene Frederick,mariahayes@gmail.com,2026-03-18 07:01:00,PROD435,Actually Laptop,Fashion,1,788.3,0.14,37.94,715.88,Debit Card,Processing,"8686 Barnes Street, Craigfort, IA 46365",Ronaldshire,Australia,44499,False
ORD001538,CUST4008,John Rowland,lonniewallace@yahoo.com,2026-03-01 00:04:00,PROD392,Nothing Laptop,Books,8,428.97,0.11,12.76,3067.03,Wallet,Delivered,"739 Davis Road Suite 032, Lake Timothy, AK 13588",Ericatown,Germany,81114,True
ORD001539,CUST4626,Matthew Brown,bellwendy@gmail.com,2025-10-26 01:40:00,PROD415,Pressure Book,Groceries,3,1324.68,0.17,38.95,3337.4,Credit Card,Processing,"323 Debra Oval Suite 259, Jonesland, SC 84707",Gloriabury,India,30661,True
ORD001540,CUST6835,Kathy Carter,sandratravis@hotmail.com,2026-01-13 01:36:00,PROD350,Result Laptop,Beauty,1,1288.09,0.27,41.95,982.26,Wallet,Pending,"Unit 0628 Box 8156, DPO AA 07522",North Tara,Canada,75957,False
ORD001541,CUST8275,Heather Miller,sarah49@russell.biz,2025-09-19 08:15:00,PROD325,News Chair,Fashion,1,307.18,0.27,4.42,228.66,Wallet,Delivered,"9347 Kenneth Squares Suite 167, Thomasside, WA 38542",North Christina,India,37994,False
ORD001542,CUST8391,Mr. Mark Taylor MD,ujohnson@hotmail.com,2026-04-04 21:21:00,PROD431,Consider Chair,Sports,8,671.5,0.26,28.13,4003.41,Debit Card,Cancelled,"62890 Bailey Pine Apt. 627, Bullockbury, HI 44753",East Ellenside,India,61444,True
ORD001543,CUST7866,James Adams,deantheresa@hotmail.com,2025-10-31 23:37:00,PROD787,Entire Chair,Fashion,7,626.81,0.12,11.55,3872.7,Credit Card,Processing,"5224 Kirk Locks Suite 169, North Thomas, NH 14173",West Gwendolyn,Australia,19320,True
ORD001544,CUST3065,Elizabeth Green,josephmary@gmail.com,2025-08-23 11:22:00,PROD101,Process Watch,Electronics,9,377.14,0.08,49.17,3171.89,Credit Card,Pending,"5807 Barnes Place Suite 841, New Elizabeth, HI 60287",Williamsside,Germany,31286,True
ORD001545,CUST2621,Lawrence Fernandez,michael48@wilson.com,2025-04-26 22:48:00,PROD762,Surface Chair,Sports,9,17.21,0.06,35.02,180.62,Cash on Delivery,Processing,"6546 Lindsay Courts, Lake Kathyville, SD 13584",Emilymouth,Australia,29649,True
ORD001546,CUST1070,Mary Tanner,sheliaedwards@campbell-lucero.com,2025-02-04 11:58:00,PROD802,Represent Book,Sports,9,1572.42,0.16,45.49,11932.99,Credit Card,Returned,"1277 Robin Lights Suite 390, Lake Shannonview, OK 33584",New Aaronborough,UK,04275,True
ORD001547,CUST6127,Tricia Sherman,ashleewilliams@green-davis.org,2026-01-31 03:32:00,PROD682,South Bag,Books,7,426.81,0.11,27.51,2686.54,Cash on Delivery,Pending,"29376 Morris View Suite 587, New Alexis, IA 72608",Floresburgh,UK,54771,True
ORD001548,CUST4872,Adam Smith,roykayla@smith.com,2025-12-27 22:06:00,PROD590,Without Phone,Groceries,7,1114.25,0.01,2.52,7724.27,Cash on Delivery,Shipped,"687 Kristi Shoal, North Rebekah, AL 60047",North Traciside,Canada,08695,True
ORD001549,CUST9340,Jessica Rojas,morgangarza@duffy-myers.com,2025-02-04 17:24:00,PROD382,Hit Book,Home,10,1885.5,0.15,29.09,16055.84,Credit Card,Processing,"198 Sean Villages Apt. 729, Port Lori, ME 20775",Robinsonside,Australia,31658,True
ORD001550,CUST5825,Christopher Macias,rnewman@morris.com,2025-09-21 04:10:00,PROD649,Spend Shoes,Beauty,8,329.21,0.02,27.56,2608.57,Debit Card,Cancelled,"55885 Bruce Drive, West Ricardo, SD 68086",South Christophertown,USA,46395,True
ORD001551,CUST3157,Thomas Freeman,wolfeedward@miller-ball.org,2025-01-31 08:05:00,PROD867,Relationship Chair,Sports,5,561.1,0.3,32.74,1996.59,Cash on Delivery,Returned,"67952 Jacob Ranch Apt. 454, Port Chadville, SC 21700",Matthewhaven,India,39934,True
ORD001552,CUST1213,Karen Matthews,johnstongrant@tran.biz,2025-08-04 11:36:00,PROD230,Half Laptop,Beauty,10,1422.53,0.21,33.66,11271.65,Debit Card,Returned,"2008 Michael Unions, North Ashleyfort, IL 86693",Seanberg,India,86693,False
ORD001553,CUST6884,Betty Cooper,sporter@hotmail.com,2026-04-25 22:44:00,PROD970,Officer Shoes,Beauty,3,441.94,0.04,35.85,1308.64,Credit Card,Delivered,"15812 Omar Drives, Janeport, SD 90097",Kristenton,USA,01112,False
ORD001554,CUST5152,Thomas Wilson,ckemp@parker.biz,2026-01-03 06:02:00,PROD505,Apply Shoes,Electronics,3,1009.16,0.13,44.32,2678.23,Cash on Delivery,Delivered,"7248 Washington Mount Suite 308, West Scott, ND 79566",New Codyton,India,05344,False
ORD001555,CUST9802,Sandra Wright,courtney18@gmail.com,2026-01-02 19:14:00,PROD329,Ten Shoes,Groceries,8,916.55,0.11,45.15,6570.99,Credit Card,Pending,"22305 Hutchinson Motorway, East Tracey, NE 73280",New Melinda,Australia,50065,True
ORD001556,CUST2212,Jerry Luna,martingutierrez@yahoo.com,2025-11-30 05:38:00,PROD580,Yeah Book,Books,2,834.34,0.27,34.29,1252.43,Wallet,Returned,"66487 Diane Inlet Suite 130, North Gregorystad, MO 84527",Matthewbury,India,31783,True
ORD001557,CUST9867,Marc Bailey,keith04@gmail.com,2025-10-26 23:33:00,PROD940,Risk Book,Electronics,0,243.07,0.24,13.18,752.11,Wallet,Returned,"56337 Ronald Isle Apt. 181, Wongborough, SD 58287",Dianastad,UK,43190,False
ORD001558,CUST1229,Carla Andrews,johngalvan@roberts.org,2025-03-25 04:36:00,PROD613,Magazine Laptop,Home,2,1603.91,0.06,5.93,3021.28,Net Banking,Delivered,"118 Michelle Station Suite 774, South Brett, ND 82253",Port Brittanymouth,Canada,79617,False
ORD001559,CUST4831,Brett Green,thomas93@hotmail.com,2026-05-12 13:53:00,PROD817,Follow Watch,Fashion,7,923.71,0.23,44.55,5023.35,Credit Card,Delivered,"889 Jennifer Mall Apt. 618, Trujillofurt, VA 41970",New Kellyland,Canada,81544,False
ORD001560,CUST1592,Evan Swanson,bowmananthony@yahoo.com,2025-07-05 11:03:00,PROD551,Daughter Watch,Books,5,1164.52,0.23,39.16,4522.56,Debit Card,Shipped,"0557 Brown Road, Sarastad, WV 58411",Berrystad,Australia,74593,False
ORD001561,CUST7175,Anna Jackson,austinstone@camacho-rodriguez.net,2025-11-06 06:45:00,PROD271,Run Watch,Fashion,4,1137.27,0.1,15.12,4109.29,Debit Card,Cancelled,"412 Kathy Green Suite 923, Port Mitchell, AR 98692",West Michael,USA,66029,False
ORD001562,CUST3251,Brian Reyes,nnelson@garcia-logan.org,2025-03-10 13:56:00,PROD948,Car Bag,Home,2,181.48,0.29,12.79,270.49,Cash on Delivery,Delivered,"27023 Steven Roads Apt. 281, South Aaronfort, IN 39396",Jaredview,Canada,89593,False
ORD001563,CUST9745,Christopher Cooke,johnrichardson@yahoo.com,2025-05-17 21:09:00,PROD852,Back Watch,Sports,2,1359.96,0.26,31.81,2044.55,Cash on Delivery,Pending,"870 Mark Court, Jenniferland, TX 84364",West Melissa,Canada,12994,True
ORD001564,CUST2386,Matthew Barnett,bakerjulie@hotmail.com,2026-01-14 19:59:00,PROD773,Forget Phone,Sports,7,299.3,0.07,15.56,1964.0,Cash on Delivery,Returned,"0235 Rios Drives, West Austin, VA 47712",North Kathryn,UK,10575,False
ORD001565,CUST8551,Wendy Salazar,michael89@kennedy.com,2025-04-23 06:35:00,PROD291,Debate Book,Beauty,6,1610.97,0.27,36.01,7092.06,Credit Card,Shipped,"56833 Diaz Knolls Suite 385, New Kaylaside, IL 80785",Phillipsfurt,Germany,76502,True
ORD001566,CUST2289,Amanda Reed,ndawson@gmail.com,2025-04-26 07:16:00,PROD823,Whatever Chair,Home,4,1898.98,0.01,34.48,7554.44,Cash on Delivery,Pending,"266 Becky Heights Apt. 447, Anthonymouth, MD 02535",Robertfurt,Canada,45984,False
ORD001567,CUST5400,Kelli Hubbard,zmorris@crawford.com,2025-07-27 00:23:00,PROD611,Common Book,Groceries,5,742.74,0.14,36.39,3230.17,Net Banking,Returned,"04300 Allen Circles Apt. 069, Masseyville, IA 50544",West Brittany,UK,88536,False
ORD001568,CUST5437,Ann Turner,daughertyeric@rodriguez-cabrera.com,2026-01-05 20:21:00,PROD502,Coach Watch,Beauty,4,724.18,0.07,18.54,2712.49,Wallet,Delivered,"0245 Taylor Green, East Justin, FL 30836",Port Jacqueline,Canada,02477,False
ORD001569,CUST7061,Connor West,josephyoung@davidson.org,2026-05-08 02:27:00,PROD122,Big Phone,Beauty,4,1812.36,0.04,8.85,6968.31,Credit Card,Shipped,"3295 Wilson Oval, Whiteview, WA 91770",Rickyfort,Canada,49764,False
ORD001570,CUST3336,Steven Medina,xcarpenter@gmail.com,2026-04-19 19:58:00,PROD430,How Chair,Home,5,1018.55,0.24,9.27,3879.76,Wallet,Delivered,"83070 Philip Freeway Suite 027, North Jennifer, NE 62089",South Casey,UK,98265,False
ORD001571,CUST3239,Phyllis Patterson,manuel98@ruiz.net,2025-06-04 14:11:00,PROD345,She Book,Groceries,2,1707.63,0.07,22.66,3198.85,Cash on Delivery,Shipped,"82146 Brooke Expressway Apt. 283, New Jennifer, ID 66050",Gregoryburgh,Canada,29005,True
ORD001572,CUST9920,Zachary Cruz,wisemichelle@yahoo.com,2025-05-17 05:24:00,PROD697,Wide Shoes,Fashion,2,1866.58,0.09,49.88,3447.06,Debit Card,Shipped,"Unit 0144 Box 1245, DPO AE 24818",West Lisa,UK,51339,True
ORD001573,CUST4604,Alexander Ortega,rebeccaterry@johnson-perry.com,2025-06-04 10:56:00,PROD773,Rule Chair,Books,5,430.91,0.24,22.64,1660.1,Debit Card,Delivered,"Unit 3374 Box 1535, DPO AP 95843",East Jennifer,India,59061,True
ORD001574,CUST3327,Terri Diaz,petersonkathryn@fowler.com,2025-01-16 17:41:00,PROD223,Own Laptop,Home,2,993.89,0.16,17.81,1687.55,Cash on Delivery,Processing,"7232 Alexis Orchard, New Robertland, NE 79537",Wesleyport,Canada,52119,False
ORD001575,CUST3887,Dominique Ball,juliagarcia@hotmail.com,2025-02-17 17:17:00,PROD543,Enjoy Phone,Groceries,6,317.05,0.11,48.47,1741.52,Net Banking,Shipped,"0869 Elizabeth Dam Suite 025, Lake Felicia, SC 88055",Patriciaville,Germany,14993,False
ORD001576,CUST1414,Amy Christensen,joanne24@gmail.com,2026-03-09 21:41:00,PROD808,Character Phone,Books,8,101.98,0.15,32.14,725.6,UPI,Processing,"6809 Herring Streets Suite 964, Johnsonborough, KY 22852",Meganmouth,Australia,26532,True
ORD001577,CUST4085,Brittney Jordan,donaldrussell@gmail.com,2025-04-24 14:29:00,PROD299,Find Watch,Electronics,8,268.45,0.13,34.1,1902.51,Credit Card,Delivered,"Unit 4037 Box 1524, DPO AE 16198",New Calvinchester,Germany,70427,True
ORD001578,CUST1402,Thomas Harvey,jessicavaughan@hotmail.com,2025-11-27 01:59:00,PROD476,Cultural Book,Beauty,6,1631.51,0.24,46.62,7486.31,Wallet,Pending,"64974 Dunn Circle Suite 764, Frankchester, IN 05352",Mcgrathtown,Australia,60820,True
ORD001579,CUST6065,Morgan Dennis,tayloryvonne@mills-smith.biz,2025-01-19 00:58:00,PROD290,Police Book,Books,3,970.27,0.2,36.47,2365.12,Cash on Delivery,Pending,"18749 Anthony Glens, Port Brianton, GA 92072",Lake Charles,USA,38962,True
ORD001580,CUST7520,Carrie Johnson,marquezrobert@beasley.com,2025-08-06 00:38:00,PROD641,Back Chair,Beauty,5,457.28,0.17,39.59,1937.3,Cash on Delivery,Processing,"431 Lauren Land, East Christopherhaven, NH 72542",Benjaminchester,India,02522,False
ORD001581,CUST9488,Jill Patrick,darren83@pineda-cook.com,2025-03-26 01:12:00,PROD894,Our Watch,Fashion,2,400.24,0.19,17.55,665.94,Cash on Delivery,Processing,"277 Gina Circles Suite 386, North Tamiville, CO 93477",Thompsonfort,India,13112,True
ORD001582,CUST6771,Paul Jensen,johnsondaniel@yahoo.com,2025-10-22 23:40:00,PROD947,Gas Chair,Beauty,8,1569.27,0.1,35.96,11334.7,Cash on Delivery,Cancelled,"725 Lewis Vista Apt. 737, East Dustinmouth, MD 96663",New Deborahport,USA,42559,True
ORD001583,CUST3855,Nicole Turner,cball@lynch.com,2025-03-17 05:09:00,PROD101,Tax Book,Home,8,457.54,0.18,44.68,3046.14,Net Banking,Cancelled,"09993 Marissa Ramp, Port Janetview, AR 03874",East Marymouth,Australia,93207,True
ORD001584,CUST8692,Rick Taylor,tmathews@jones.com,2026-02-05 11:14:00,PROD506,Prevent Laptop,Electronics,3,457.14,0.13,25.36,1218.5,Wallet,Pending,"3450 Richard Green Apt. 738, Garrettfurt, NE 36999",North Benjaminland,UK,22922,True
ORD001585,CUST4275,Monica Hale,lorilopez@hotmail.com,2025-09-19 05:24:00,PROD490,Last Laptop,Electronics,10,998.18,0.29,38.22,7125.3,Credit Card,Processing,"836 Ellis Cliff Apt. 708, West Susan, RI 29741",Christopherbury,UK,25535,True
ORD001586,CUST3996,Anne Kelly,hoffmanemily@cruz-poole.biz,2025-03-21 12:06:00,PROD823,Question Laptop,Groceries,6,1291.39,0.29,49.02,5550.34,Net Banking,Processing,"2951 Patrick Ville, Brownside, MT 77365",Parsonsland,Australia,03109,False
ORD001587,CUST6313,April Allen,dominiquepowers@myers-webb.biz,2026-04-18 22:48:00,PROD553,Against Chair,Home,5,1070.59,0.08,20.13,4944.84,Debit Card,Processing,"33995 Peter Squares Suite 760, Michaelhaven, AK 85515",West Marieton,USA,89469,True
ORD001588,CUST2738,Kimberly Williams,brandon98@bell.biz,2026-05-12 06:44:00,PROD872,Without Phone,Home,3,287.56,0.05,35.6,855.15,UPI,Pending,"941 Jose Mall, South Brandontown, HI 78649",South Raymondshire,USA,15921,False
ORD001589,CUST4016,Kathy Harmon,robertboyd@hotmail.com,2025-10-14 21:54:00,PROD282,Address Bag,Home,10,312.79,0.24,49.54,2426.74,Net Banking,Returned,"7491 Katie Mews, Cooktown, TN 05828",Jacobfort,India,44933,False
