order_id,customer_id,customer_name,customer_email,order_date,product_id,product_name,product_category,quantity,unit_price,discount_percentage,shipping_cost,total_amount,payment_method,order_status,shipping_address,city,country,postal_code,is_priority_order,calculated_total,amount_mismatch,revenue,net_amount,order_month,is_high_value
ORD001824,CUST3251,Jason Gonzalez,finleywhitney@gmail.com,2025-01-03 18:37:00,PROD376,Audience Laptop,Fashion,3,1321.39,0.26,45.12,2978.61,Debit Card,Shipped,"77960 Contreras Parkways Suite 742, West Ginatown, MD 62192",Richardberg,Australia,9633,True,2978.6058,False,3964.17,2933.49,2025-01,False
ORD001825,CUST4438,Dennis Russell,xmathews@reed.com,2025-02-02 11:44:00,PROD837,Attack Chair,Fashion,4,1720.82,0.11,15.89,6142.01,Credit Card,Shipped,"382 Hanson Place, Guerrerochester, WY 14662",Samuelchester,Canada,7456,True,6142.0092,False,6883.28,6126.12,2025-02,False
ORD001826,CUST3288,Ashley Smith,christinaford@gmail.com,2025-06-03 07:42:00,PROD367,Watch Watch,Sports,1,1037.26,0.13,45.87,948.29,Debit Card,Delivered,"2264 Joann Greens Suite 552, Jenniferside, WY 26146",Dannyside,Germany,31759,False,948.2862,False,1037.26,902.42,2025-06,False
ORD001827,CUST6264,Todd White,millerdenise@hotmail.com,2026-03-17 04:09:00,PROD817,Apply Phone,Groceries,2,1005.93,0.07,40.93,1911.96,Credit Card,Returned,"498 Anthony Track, Scottmouth, MA 47675",Cohenbury,Canada,38526,True,1911.9598,False,2011.86,1871.03,2026-03,False
ORD001828,CUST4248,Claire Castro,lopezvirginia@cooke.com,2026-01-12 00:19:00,PROD313,Just Shoes,Groceries,9,968.79,0.01,24.64,8656.56,Debit Card,Delivered,"835 Alice Loaf Suite 329, Staffordhaven, WV 44397",Thomasville,Canada,85410,False,8656.5589,False,8719.11,8631.92,2026-01,False
ORD001829,,Anthony Thomas,hsweeney@yahoo.com,2025-07-01 03:22:00,PROD543,Happen Book,Electronics,10,1885.8,0.05,23.36,17938.46,Wallet,Cancelled,"066 Ashley Mountain, North Lisa, NE 38644",Lemouth,Germany,66303,False,17938.46,False,18858.0,17915.1,2025-07,True
ORD001830,CUST8163,Tammy Garza,valerieadams@yahoo.com,2026-01-12 16:33:00,PROD827,Improve Chair,Books,4,1659.94,0.16,48.63,5626.03,Debit Card,Shipped,"PSC 3128, Box 4209, APO AE 60601",Brendashire,UK,6305,True,5626.0284,False,6639.76,5577.4,2026-01,False
ORD001831,CUST6937,Anna Miller,whitekaren@rios-huerta.net,2025-01-10 23:32:00,PROD412,Health Shoes,Groceries,5,798.81,0.04,29.23,3863.52,Cash on Delivery,Processing,"405 Larsen Stravenue Suite 523, Smithside, NV 65795",Watsonton,Germany,98923,False,3863.518,False,3994.05,3834.29,2025-01,False
ORD001833,CUST1208,Roberta Sanchez,vyoung@yahoo.com,2025-03-28 09:28:00,PROD192,Official Chair,Fashion,3,1107.18,0.06,38.02,3160.27,Debit Card,Processing,"96459 Gardner Dam, Jamieberg, TN 10977",West Stephanie,USA,48432,False,3160.2676,False,3321.54,3122.25,2025-03,False
ORD001834,CUST7840,Kathryn Stone,andrewstephens@rodriguez-leblanc.com,2025-02-14 09:36:00,PROD503,Manage Shoes,Groceries,10,354.13,0.0,0.67,3541.97,Cash on Delivery,Returned,"0779 Meagan Hills Suite 547, Destinymouth, CT 30720",West Lindseychester,UK,69500,True,3541.9700000000003,False,3541.3,3541.3,2025-02,False
ORD001835,  CUST6919  ,Christine Nunez,eric45@hardy.com,2025-03-10 13:25:00,PROD540,Late Shoes,Fashion,1,528.24,0.25,17.13,413.31,Credit Card,Pending,"310 James Key Suite 872, Leeburgh, NJ 46372",Port Jacobland,UK,79922,False,413.31,False,528.24,396.18,2025-03,False
ORD001836,CUST4598,Eric Rodriguez,joeharrington@noble.net,2025-11-28 01:01:00,PROD351,Allow Book,Groceries,4,1230.97,0.01,38.01,4912.65,Debit Card,Cancelled,"4970 Wong Views Suite 990, New Lorraineview, WA 87282",West Robert,Canada,25261,True,4912.6512,False,4923.88,4874.639999999999,2025-11,False
ORD001837,CUST1766,Rachel Jackson,andradevanessa@smith-williams.com,2025-03-10 05:19:00,PROD529,Amount Laptop,Sports,8,191.82,0.28,11.11,1115.99,Debit Card,Pending,"20532 Brad Radial, New Jennifer, WI 06962",West Rogerland,UK,59088,False,1115.9932,False,1534.56,1104.88,2025-03,False
ORD001838,CUST1899,Samuel Lin,lboyer@yahoo.com,2025-12-04 01:20:00,PROD585,Table Watch,Groceries,7,565.57,0.03,34.25,3874.47,Debit Card,Delivered,"911 Lee Cape Suite 650, Robertsonhaven, NH 94475",Maxwellburgh,UK,61429,False,3874.4703,False,3958.99,3840.22,2025-12,False
ORD001839,CUST4274,Christina Coleman,brian45@long.com,2025-04-22 22:33:00,PROD377,Site Watch,Electronics,6,25.6,0.17,11.41,138.9,Net Banking,Processing,"524 Donna Meadow, Kimberlymouth, ME 50516",Grayfurt,UK,83794,True,138.89800000000002,False,153.60000000000002,127.49,2025-04,False
ORD001840,CUST2878,Monique King,gabriel84@smith.com,2026-03-15 07:43:00,PROD112,Development Bag,Groceries,2,415.14,0.26,9.91,624.32,Wallet,Delivered,"3784 Dennis Brook Suite 382, East Dylan, VA 87404",East Timothy,Germany,22053,False,624.3172,False,830.28,614.4100000000001,2026-03,False
ORD001841,CUST5522,Brenda Davies,mark15@wilson-snyder.com,2025-12-31 02:27:00,PROD936,Main Book,Electronics,5,278.75,0.06,4.96,1315.09,Cash on Delivery,Shipped,"1000 Paige Rapid Apt. 186, Lake Jessica, PA 99087",New Jason,USA,27516,False,1315.085,False,1393.75,1310.13,2025-12,False
ORD001842,CUST7913,Katie Lane,andersontara@hotmail.com,2025-04-02 14:30:00,PROD979,Republican Bag,Fashion,7,1049.1,0.14,21.01,6336.59,UPI,Pending,"55580 Wesley Land, Bartonmouth, CT 90888",North William,Canada,29778,False,6336.591999999999,False,7343.699999999999,6315.58,2025-04,False
ORD001843,CUST2639,Kristen Pace,ortegaamanda@yahoo.com,2025-04-03 19:02:00,PROD623,Establish Phone,Books,5,1760.6,0.24,23.67,6713.95,Credit Card,Shipped,"13813 Espinoza Springs Suite 184, New Jeremiah, WA 37178",Shawnland,India,62096,False,6713.95,False,8803.0,6690.28,2025-04,False
ORD001844,CUST5702,Tina Ali,maryfreeman@jones.com,2025-11-14 19:36:00,PROD673,Data Shoes,Books,4,349.01,0.21,2.06,1104.93,UPI,Processing,"9712 Lane Common Apt. 826, Lake Deborah, MD 55341",South Heatherport,Germany,15682,False,1104.9316,False,1396.04,1102.87,2025-11,False
ORD001845,CUST9208,Lisa Price,gpowell@gmail.com,2025-02-09 15:10:00,PROD943,Ten Watch,Sports,4,540.99,0.13,16.76,1899.41,UPI,Processing,"921 Valerie Island, Torresstad, IA 03431",Morrisborough,UK,91080,True,1899.4052,False,2163.96,1882.65,2025-02,False
ORD001846,CUST7848,Brian Green,ghinton@parks.biz,2025-03-26 11:55:00,PROD672,Offer Phone,Electronics,5,1546.56,0.11,11.27,6893.46,UPI,Processing,"4964 Gerald Mall Apt. 558, North Alex, MI 70585",Lake Jacquelineside,Australia,60796,False,6893.462,False,7732.799999999999,6882.19,2025-03,False
ORD001847,CUST6552,Mark Finley,christina08@hotmail.com,2025-03-30 06:33:00,PROD332,Happen Phone,Groceries,7,1469.21,0.08,32.64,9494.35,UPI,Pending,"831 Scott Estates Suite 783, Brandonshire, TX 82592",East Shelby,Australia,66291,False,9494.352400000002,False,10284.47,9461.71,2025-03,False
ORD001848,CUST1262,Justin Hughes,roachtravis@hotmail.com,2025-09-04 23:17:00,PROD955,Between Chair,Electronics,3,187.28,0.22,11.72,449.96,Wallet,Cancelled,"0207 Samuel Parks, Luisview, NJ 82634",New Josephhaven,USA,1256,False,449.9552000000001,False,561.84,438.24,2025-09,False
ORD001849,CUST2537,Antonio Walton,johnbass@little.net,2025-10-01 02:16:00,PROD400,Per Shoes,Books,7,104.57,0.15,32.38,654.57,Wallet,Delivered,"13921 Guerrero Point, New Edwardfort, KY 38326",Lake Shane,Canada,55617,False,654.5715,False,731.99,622.19,2025-10,False
ORD001850,CUST6757,Erica Jones,ghoffman@yahoo.com,2025-05-22 06:29:00,PROD999,Well Watch,Home,1,795.38,0.11,27.11,735.0,Net Banking,Delivered,"65974 Henson Roads, West Zacharyville, HI 91903",Port Williambury,UK,29701,True,734.9982,False,795.38,707.89,2025-05,False
ORD001851,CUST7025,Stacy Cameron,robert97@hotmail.com,2025-12-14 12:48:00,PROD774,Prove Book,Beauty,4,811.24,0.28,45.07,2381.44,Credit Card,Pending,"126 Jenkins Ridges Apt. 699, Lake Jennifer, NV 88850",Lake Marychester,Canada,91731,False,2381.4412,False,3244.96,2336.37,2025-12,False
ORD001852,CUST3735,Heather Mora,mwatson@yahoo.com,2026-02-23 16:47:00,PROD690,Letter Chair,Electronics,10,1144.65,0.28,7.46,8248.94,Credit Card,Delivered,"776 Lewis Shores Apt. 075, Lake Lisahaven, ID 86439",Port Thomas,Canada,29858,False,8248.939999999999,False,11446.5,8241.480000000001,2026-02,False
ORD001853,CUST4869,Diana Barton,ryanhart@cabrera-cole.info,2025-06-21 01:44:00,PROD472,Else Watch,Groceries,8,1301.38,0.25,19.25,7827.53,Net Banking,Shipped,"6052 Teresa Wells Apt. 213, North Danielle, NV 89687",Port Courtney,India,69351,False,7827.530000000001,False,10411.04,7808.28,2025-06,False
ORD001854,CUST4461,Victoria Bird,matthew76@sherman.com,2026-04-06 01:14:00,PROD127,Moment Watch,Books,4,891.19,0.27,29.61,2631.88,Cash on Delivery,Processing,"9919 Robert Field, West Joycebury, ME 38984",New Margaretport,UK,60024,True,2631.8848000000003,False,3564.76,2602.27,2026-04,False
ORD001855,CUST7722,Joshua Preston,tmartinez@yahoo.com,2025-01-12 12:30:00,PROD978,Somebody Watch,Sports,2,1098.25,0.04,36.74,2145.38,Cash on Delivery,Delivered,"859 Allen Flats Suite 509, Damonberg, UT 91479",Maynardburgh,Germany,35365,True,2145.38,False,2196.5,2108.6400000000003,2025-01,False
ORD001856,  CUST9231  ,Lawrence Martin,millerjennifer@gmail.com,2025-11-11 00:49:00,PROD878,Throw Book,Beauty,9,906.98,0.19,21.55,6633.43,Wallet,Processing,"7019 William Crest Suite 104, Jennifershire, PA 21301",South Lisahaven,India,80224,False,6633.434200000001,False,8162.82,6611.88,2025-11,False
ORD001857,CUST9252,Mary Johnson,allenvictoria@holland.com,2025-08-30 06:36:00,PROD874,Image Watch,Books,7,412.68,0.2,8.46,2319.47,Credit Card,Cancelled,"3417 Pruitt Harbors, Houstonstad, ME 43448",Port Valeriebury,Australia,27559,False,2319.4680000000003,False,2888.76,2311.01,2025-08,False
ORD001858,CUST2932,Gina Matthews,julie15@hotmail.com,2026-02-13 20:20:00,PROD811,Item Watch,Electronics,1,1688.47,0.19,28.55,1396.21,UPI,Processing,"363 William Stravenue, Williammouth, AR 59018",Josemouth,Australia,24009,False,1396.2107,False,1688.47,1367.66,2026-02,False
ORD001859,,Emily Curtis,gutierrezjerry@murray-roman.biz,2026-01-27 22:48:00,PROD500,Positive Shoes,Fashion,2,1092.4,0.12,36.16,1958.78,Credit Card,Pending,"8134 Kyle Junctions Apt. 448, Hillshire, TX 41965",West Samantha,India,75309,False,1958.7840000000003,False,2184.8,1922.62,2026-01,False
ORD001861,CUST4823,Brooke Smith,chaneymichele@knight.com,2025-09-09 03:35:00,PROD574,Reason Laptop,Books,3,840.27,0.1,44.18,2312.91,Cash on Delivery,Processing,"59328 Ward Summit Apt. 192, Tiffanyville, NY 98016",North Nicole,India,56548,False,2312.909,False,2520.81,2268.73,2025-09,False
ORD001862,CUST9774,David Patel,josephwilson@duncan-snyder.biz,2026-02-26 09:39:00,PROD803,Can Bag,Fashion,5,347.37,0.18,7.89,1432.11,Credit Card,Processing,"79117 Chloe Way Apt. 335, East Jessicastad, CO 49435",West Ryan,Australia,93804,True,1432.1070000000002,False,1736.85,1424.2199999999998,2026-02,False
ORD001863,CUST7857,Shannon Ball,helen04@hotmail.com,2026-05-06 10:19:00,PROD560,Woman Laptop,Books,10,1386.2,0.03,17.94,13464.08,Wallet,Cancelled,"Unit 0941 Box 4771, DPO AA 72670",New Elizabeth,USA,71051,True,13464.08,False,13862.0,13446.14,2026-05,True
ORD001864,CUST9691,Joshua Anderson,gkelley@yahoo.com,2025-11-12 10:52:00,PROD266,Day Book,Fashion,9,881.18,0.0,12.92,7943.54,Wallet,Cancelled,"38647 Donald Stravenue Apt. 322, Ericchester, NV 73404",South William,Canada,10802,False,7943.54,False,7930.62,7930.62,2025-11,False
ORD001865,CUST2234,David Carter,ipugh@woods-carr.com,2025-12-04 07:51:00,PROD577,Evening Bag,Sports,1,1396.26,0.23,34.69,1109.81,Credit Card,Returned,"6434 Miller Key, Williston, UT 42672",Port Michael,UK,23647,False,1109.8102,False,1396.26,1075.12,2025-12,False
ORD001866,CUST6631,Lynn Adams,joshuabrooks@hotmail.com,2025-09-15 00:24:00,PROD760,People Phone,Sports,7,1907.93,0.08,11.09,12298.16,Credit Card,Pending,"977 Weeks Greens, Taylorside, DE 98004",Elizabethtown,India,56591,False,12298.1592,False,13355.51,12287.07,2025-09,True
ORD001867,CUST9372,Gregory Reeves,lmcmillan@turner.info,2025-11-30 08:56:00,PROD195,Life Book,Electronics,10,1842.41,0.2,45.06,14784.34,Debit Card,Returned,"Unit 4948 Box 7248, DPO AA 77108",South Dave,UK,23031,True,14784.340000000002,False,18424.1,14739.28,2025-11,True
ORD001868,,Shelby Cohen,morrisronald@chandler.com,2025-02-28 15:03:00,PROD308,Movie Laptop,Sports,10,1954.77,0.12,14.92,17216.9,Cash on Delivery,Delivered,"809 George Camp Apt. 521, Lake Jadeshire, WI 19401",Lake Michael,Canada,34478,True,17216.896,False,19547.7,17201.980000000003,2025-02,True
ORD001869,CUST7793,Bradley Williams Jr.,jacksonchristopher@pope.com,2025-09-23 20:57:00,PROD663,Measure Shoes,Beauty,2,911.25,0.12,26.43,1630.23,UPI,Cancelled,"7998 Mason Ridge, Sarahburgh, WY 04950",East Mary,Germany,39776,False,1630.23,False,1822.5,1603.8,2025-09,False
ORD001870,CUST4012,Aaron Banks,smithtimothy@hotmail.com,2026-01-21 00:42:00,PROD756,Body Bag,Books,1,918.0,0.15,32.99,813.29,Cash on Delivery,Shipped,"68524 Smith Pass Suite 920, Davestad, WI 24983",Lake Michelle,Germany,55111,True,813.29,False,918.0,780.3,2026-01,False
ORD001871,CUST7305,Tonya Smith,becky11@yahoo.com,2025-02-08 13:34:00,PROD979,Break Laptop,Fashion,1,848.85,0.18,5.62,701.68,Net Banking,Cancelled,"64873 Martinez Key, Port Danielmouth, OK 56347",Adrianaborough,UK,35768,False,701.677,False,848.85,696.06,2025-02,False
ORD001872,CUST8475,Melissa Odom,efuller@yahoo.com,2025-03-09 00:35:00,PROD158,Forget Bag,Groceries,1,1063.12,0.25,12.01,809.35,Debit Card,Pending,"Unit 2959 Box 9571, DPO AP 40087",Powersfort,UK,7266,True,809.3499999999999,False,1063.12,797.34,2025-03,False
ORD001873,CUST4012,William Greene,halljacob@briggs-orr.org,2025-12-11 08:17:00,PROD757,Church Book,Home,5,440.59,0.24,19.07,1693.31,Wallet,Returned,"34051 Flores Stravenue Suite 631, Elizabethside, AR 49703",North Matthewberg,Australia,15690,False,1693.312,False,2202.95,1674.24,2025-12,False
ORD001874,CUST3336,Unknown Customer,carla19@gmail.com,2026-04-06 00:05:00,PROD405,Share Shoes,Beauty,3,26.85,0.22,40.53,103.36,UPI,Returned,"951 Harris Lock Suite 648, West Jeffreyborough, NV 35085",Port Julieland,USA,74795,False,103.359,False,80.55000000000001,62.83,2026-04,False
ORD001875,CUST5073,Stephanie Petersen,kwright@hill.com,2025-11-02 00:37:00,PROD109,Cold Shoes,Sports,2,1877.88,0.05,11.14,3579.11,UPI,Shipped,"518 Darlene Oval Suite 517, West Justinbury, OR 73645",Lake Rachelview,Canada,48628,False,3579.112,False,3755.76,3567.9700000000003,2025-11,False
ORD001876,CUST5811,Dawn Moses,villegasjustin@williams-williams.com,2025-07-27 22:03:00,PROD348,Along Watch,Home,4,1222.04,0.19,22.44,3981.85,Debit Card,Processing,"USCGC Willis, FPO AA 80877",New Amandaborough,Australia,25169,False,3981.8496,False,4888.16,3959.41,2025-07,False
ORD001877,CUST9729,Wendy Lee,wlawrence@gmail.com,2025-01-22 11:22:00,PROD934,Improve Watch,Groceries,4,1398.31,0.13,25.06,4891.18,UPI,Pending,"30750 Elliott Ports Apt. 640, North Nicholasville, OK 14205",Hansonstad,Germany,13339,True,4891.178800000001,False,5593.24,4866.12,2025-01,False
ORD001878,CUST9958,Robert Nguyen,fernandezmark@porter.com,2026-05-13 07:55:00,PROD250,Seem Laptop,Home,7,1655.0,0.08,43.86,10702.06,Cash on Delivery,Cancelled,"85665 Wilkerson Gardens, Samanthahaven, WY 19869",Holmeshaven,Canada,96456,False,10702.06,False,11585.0,10658.2,2026-05,True
ORD001880,CUST8939,Unknown Customer,gardnershannon@hotmail.com,2025-11-06 19:33:00,PROD975,Trade Bag,Fashion,7,570.99,0.02,18.64,3935.63,Debit Card,Shipped,"6760 Jonathan Shoals, Port Tiffany, NV 54410",Tylerburgh,Australia,44883,True,3935.6314,False,3996.93,3916.99,2025-11,False
ORD001881,CUST3110,Shannon Gardner,christopher61@yahoo.com,2026-05-03 08:11:00,PROD111,Painting Watch,Books,10,1051.25,0.06,48.06,9929.81,Net Banking,Cancelled,"40905 Galvan Hills, Melissachester, SD 97958",Duaneville,India,55682,False,9929.81,False,10512.5,9881.75,2026-05,False
ORD001882,  CUST3528  ,Juan Bryan,lauracherry@hotmail.com,2026-05-01 18:37:00,PROD702,Anything Bag,Sports,7,357.96,0.27,18.85,1848.03,Cash on Delivery,Cancelled,"6752 Newman Falls Apt. 315, Lawrencefort, MO 46004",North Whitneyview,Canada,48836,True,1848.0256,False,2505.72,1829.18,2026-05,False
ORD001883,CUST8602,Rebecca Kim,cwalker@salinas.com,2025-04-21 10:48:00,PROD827,Outside Watch,Books,9,1470.93,0.26,19.99,9816.38,Wallet,Cancelled,"1662 Melissa Rest, West Henry, AL 11624",Brightmouth,USA,23228,False,9816.3838,False,13238.37,9796.39,2025-04,False
ORD001884,CUST5120,Gwendolyn Wagner,laurahamilton@rogers.com,2026-04-15 13:00:00,PROD722,Thank Chair,Fashion,5,247.23,0.08,8.63,1145.89,Credit Card,Cancelled,"82332 Brett Islands, North Joshua, VA 52806",Navarrotown,Germany,59898,True,1145.888,False,1236.15,1137.26,2026-04,False
ORD001885,CUST7593,Thomas Hays,jessewolf@yahoo.com,2025-11-05 16:47:00,PROD110,International Laptop,Electronics,4,1952.22,0.18,7.74,6411.02,Credit Card,Processing,"6287 Lee Coves, Amybury, MS 38208",North Melvin,Germany,92730,False,6411.0216,False,7808.88,6403.280000000001,2025-11,False
ORD001886,CUST2103,Laurie King,grayjames@hotmail.com,2025-01-26 20:42:00,PROD911,Determine Book,Beauty,8,1860.24,0.04,30.85,14317.49,Cash on Delivery,Returned,"21688 Steven Court, Port Victoria, UT 44332",Tracyland,Australia,18044,True,14317.4932,False,14881.92,14286.64,2025-01,True
ORD001887,CUST1273,Nicole Garcia,sydneyschwartz@smith-curtis.info,2026-03-13 01:55:00,PROD309,Paper Phone,Groceries,5,1463.52,0.17,10.89,6084.5,Wallet,Pending,"5576 Reilly Throughway Suite 253, Hayesville, NM 16602",North Jeremy,UK,48576,False,6084.4980000000005,False,7317.6,6073.61,2026-03,False
ORD001888,CUST6361,Karen Adams,oscar92@gmail.com,2025-03-19 20:53:00,PROD952,Accept Bag,Books,9,942.8,0.01,30.64,8430.99,UPI,Delivered,"42237 Richard Lights, Jeremyborough, VA 25747",Sabrinamouth,USA,82667,True,8430.987999999998,False,8485.199999999999,8400.35,2025-03,False
ORD001889,CUST4826,Tabitha Jones,susanaustin@yahoo.com,2025-06-01 00:21:00,PROD444,Soldier Chair,Fashion,10,1939.39,0.19,2.78,15711.84,Credit Card,Processing,"067 Mccoy Crossroad, Lake Stephanieville, WI 12747",Morabury,Canada,10352,False,15711.839000000004,False,19393.9,15709.06,2025-06,True
ORD001890,CUST3049,Andrew Oneill,philip05@wong.com,2025-08-07 13:38:00,PROD682,Pay Chair,Groceries,2,1246.66,0.08,45.29,2339.14,Wallet,Delivered,"8651 James Ville Suite 372, South Kendra, NC 30660",Lake Caroline,India,22327,False,2339.1444,False,2493.32,2293.85,2025-08,False
ORD001891,CUST8349,Daniel Parker,amejia@montoya.info,2025-07-25 17:08:00,PROD730,Study Watch,Books,1,174.92,0.2,12.3,152.24,Credit Card,Pending,"95928 Jonathan Freeway Apt. 245, West Shawn, VT 89685",North Richardhaven,Canada,35282,False,152.23600000000002,False,174.92,139.94,2025-07,False
ORD001892,CUST1110,Julie Becker,dustinlewis@adams.com,2025-10-20 10:30:00,PROD417,Family Shoes,Groceries,3,1516.6,0.2,36.63,3676.47,UPI,Shipped,"485 Osborne Turnpike Suite 451, Gregorystad, DC 81849",West Davidton,UK,63369,False,3676.47,False,4549.799999999999,3639.84,2025-10,False
ORD001893,CUST6173,Dale Riley,rebeccaanderson@yahoo.com,2025-03-03 22:10:00,PROD970,Stock Watch,Electronics,6,454.95,0.02,9.71,2684.82,Credit Card,Returned,"23955 Richardson Route Apt. 591, South Gerald, MT 61920",Littleborough,India,8401,False,2684.816,False,2729.7,2675.11,2025-03,False
ORD001895,CUST4248,Teresa Morgan,myersdavid@gmail.com,2025-03-17 22:21:00,PROD628,Reveal Watch,Fashion,10,1489.7,0.18,36.11,12251.65,Debit Card,Cancelled,"78566 Charles Squares Suite 272, Jerryhaven, DE 40480",Monicachester,UK,46495,True,12251.65,False,14897.0,12215.54,2025-03,True
ORD001896,CUST5695,Ryan Adams,james01@yahoo.com,2025-04-08 09:46:00,PROD663,Event Phone,Electronics,3,1621.68,0.26,15.53,3615.66,UPI,Delivered,"84554 Marsh Corners, Lake Douglas, RI 90513",Anitaborough,UK,10842,False,3615.6596,False,4865.04,3600.13,2025-04,False
ORD001897,CUST1084,Anthony Howard,spencerabigail@young.com,2025-01-14 14:47:00,PROD808,Civil Chair,Books,9,834.89,0.04,11.27,7224.72,Net Banking,Pending,"417 Russell Tunnel, Williamsfurt, NC 26888",New Franklin,Germany,93233,True,7224.7196,False,7514.01,7213.45,2025-01,False
ORD001898,CUST2471,Dylan Sutton,georgevanessa@freeman-murphy.com,2026-02-03 19:04:00,PROD594,Partner Bag,Fashion,8,1261.6,0.29,34.4,7200.29,Cash on Delivery,Shipped,"9590 Donald Forge, Martinborough, DE 21707",Jeffreyborough,USA,57078,False,7200.287999999999,False,10092.8,7165.89,2026-02,False
ORD001899,CUST6800,Jasmine Perkins,simmonscynthia@yahoo.com,2025-02-10 08:22:00,PROD621,Fire Laptop,Home,7,389.21,0.08,30.25,2536.76,UPI,Pending,"148 Isaiah Cliffs, Reneemouth, UT 65222",North Pamela,Canada,45983,True,2536.7624,False,2724.47,2506.51,2025-02,False
ORD001900,CUST7429,William Martin,natasha55@gmail.com,2026-01-09 23:51:00,PROD785,Class Book,Fashion,2,645.32,0.25,13.03,981.01,Wallet,Returned,"0583 Brown Estate Apt. 884, New Edward, ND 83635",Walterhaven,Australia,76325,True,981.01,False,1290.64,967.98,2026-01,False
ORD001901,CUST5027,Annette Ross,alyssamitchell@yahoo.com,2026-04-17 12:03:00,PROD948,Similar Chair,Electronics,8,1643.41,0.0,14.25,13161.53,Cash on Delivery,Cancelled,"36141 Calderon Fort Suite 072, Barrberg, AK 06409",Brianport,Germany,1111,False,13161.53,False,13147.28,13147.28,2026-04,True
ORD001902,CUST9944,Jessica Austin,jwells@kirk.com,2026-04-03 09:07:00,PROD253,Pay Shoes,Electronics,9,556.2,0.01,38.06,4993.8,Wallet,Cancelled,"054 Nicole Hill Suite 840, Danielport, CT 34616",Lake Williamhaven,India,61180,True,4993.802000000001,False,5005.8,4955.74,2026-04,False
ORD001904,CUST6270,Ernest Mcknight,dillon67@ramirez-hamilton.com,2025-11-18 22:47:00,PROD261,Start Phone,Beauty,1,1321.84,0.16,0.62,1110.97,UPI,Delivered,"678 Wilcox Ford Suite 164, South Carlos, DE 12873",Trujillostad,India,77526,False,1110.9655999999998,False,1321.84,1110.35,2025-11,False
ORD001906,CUST8985,Amber Miller,taylor81@yahoo.com,2025-06-03 08:54:00,PROD143,Right Phone,Beauty,1,1008.76,0.15,2.67,860.12,Wallet,Delivered,"94238 Jacob Cliff Apt. 458, West Melissa, WA 01647",Lake Tylershire,Canada,24151,False,860.116,False,1008.76,857.45,2025-06,False
ORD001907,CUST2518,Mathew Cox,robertroberts@yahoo.com,2026-05-12 01:38:00,PROD653,Face Chair,Beauty,3,86.85,0.2,5.87,214.31,Cash on Delivery,Returned,"702 Weber Coves Suite 466, Obrienberg, AL 63912",New Stephen,Australia,17742,False,214.31,False,260.54999999999995,208.44,2026-05,False
ORD001908,CUST7202,Patricia Haynes,hicksrobert@hotmail.com,2026-03-20 07:05:00,PROD202,Effect Laptop,Home,2,403.39,0.26,7.26,604.28,Wallet,Delivered,"453 Bautista Well Apt. 829, Lake Jameshaven, MD 51538",East Angelaview,Germany,753,False,604.2772,False,806.78,597.02,2026-03,False
ORD001909,CUST7607,Brittany Holmes,donnaarnold@hotmail.com,2025-10-15 01:21:00,PROD133,Whatever Book,Books,3,1601.68,0.07,32.91,4501.6,Cash on Delivery,Pending,"47904 Bryant Common Suite 379, South Patricia, WV 57031",New Kaylaberg,Australia,33154,True,4501.597199999999,False,4805.04,4468.6900000000005,2025-10,False
ORD001910,CUST5466,Bridget Rubio,fleminggerald@herrera-fisher.info,2025-03-17 00:20:00,PROD472,Side Bag,Home,4,1203.24,0.14,0.35,4139.5,UPI,Delivered,"465 Harris Ridge, East Henry, DE 17249",South Cindyborough,UK,42476,True,4139.4956,False,4812.96,4139.15,2025-03,False
ORD001911,CUST5739,Sabrina Ayala,jeremysimpson@torres.com,2026-03-19 17:43:00,PROD499,Away Bag,Electronics,3,1837.48,0.27,4.0,4028.08,Wallet,Pending,"PSC 6083, Box 8814, APO AP 77061",Amberburgh,Canada,88379,False,4028.0812,False,5512.4400000000005,4024.08,2026-03,False
ORD001912,CUST3167,Michael Lee,roger61@silva.com,2026-01-09 07:36:00,PROD993,Space Watch,Fashion,5,845.34,0.24,40.2,3252.49,Debit Card,Delivered,"13375 Christopher Green, Ebonyport, NV 17701",South Anthony,Germany,7221,False,3252.492,False,4226.7,3212.29,2026-01,False
ORD001913,CUST9759,Wanda Odonnell,kelsey22@hotmail.com,2026-04-18 00:23:00,PROD408,Gun Laptop,Fashion,4,1952.56,0.04,19.22,7517.05,UPI,Returned,"03748 Holland Pine Apt. 743, Lake Brent, AR 52950",Port Deborahside,UK,32813,False,7517.0504,False,7810.24,7497.83,2026-04,False
ORD001914,,Trevor Freeman,xwebb@hotmail.com,2025-01-04 06:58:00,PROD342,Heart Laptop,Books,7,1036.29,0.01,46.41,7227.9,Net Banking,Pending,"1573 Jesse Forges Apt. 790, East Amanda, OR 38645",West Samuelport,USA,89504,False,7227.8997,False,7254.03,7181.49,2025-01,False
ORD001915,CUST8027,Jamie Garcia,hcrosby@hernandez.com,2026-03-01 00:23:00,PROD372,Main Chair,Electronics,1,262.89,0.16,32.05,252.88,Wallet,Returned,"48099 Moore Greens Apt. 756, Port Shannonbury, NV 20322",North Thomastown,Canada,8842,True,252.8776,False,262.89,220.83,2026-03,False
